Close,High,Low,Open,Volume,Daily_Range,MA_20,MA_50,MA_200,Volatility_20D,Volume_MA_20,RSI_14,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Middle,Daily_Return_Pct
-0.5871724593166082,-0.5876106815381978,-0.5867211565397146,-0.5870508536839605,0.26238457328480463,-0.5409388054911242,-0.5864837826089907,-0.5855204988767787,-0.585638279915094,1.1149815941025665,-0.32750388440470096,1.3630058967741467,-0.12783517241964773,-0.139641636333253,-0.5878583426881643,-0.5844723771289925,-0.5864837826089907,-2.3169
-0.5871324732451988,-0.5875971870156487,-0.5867211565397146,-0.5870772275305436,0.8857556961965295,-0.5403031083927463,-0.5864692594861444,-0.585512749858725,-0.585634637332136,1.1517677648811964,-0.17246242605436288,1.8842461748187727,-0.12761402656081883,-0.1394062993697986,-0.587832278445712,-0.5844696848625349,-0.5864692594861444,3.596
-0.5871137563607093,-0.5875524864097048,-0.5866618913554618,-0.5870372413760465,1.0911848162469844,-0.5409388054911242,-0.5864538820619541,-0.5855058618426774,-0.585630994749178,1.1466156401222842,-0.09210557264107792,1.9058615891926616,-0.12739288070198992,-0.13912389501365333,-0.5878062142032596,-0.5844669925960774,-0.5864538820619541,1.6248
-0.5870644118470552,-0.5874985083195083,-0.5866618913554618,-0.5870185244526649,1.4390762762558005,-0.5383960170976131,-0.5864367960350761,-0.5854972518226178,-0.58562735216622,1.2060711598401253,0.09289244797435973,1.9824419144030092,-0.12703904732786367,-0.1388885580501989,-0.5877728193926176,-0.5844678900182299,-0.5864367960350761,4.2151
-0.5869427520978733,-0.587404890069324,-0.5866258168954818,-0.586969179836477,1.6452924810574063,-0.535654573360859,-0.5864145842001347,-0.5854851977945342,-0.5856227989375224,1.7384917324260598,0.28214465494697133,2.2399741370861954,-0.12633138057961119,-0.13851201890867185,-0.5877158038622531,-0.5844831461948224,-0.5864145842001347,9.9721
-0.587069516451916,-0.5873559724250834,-0.5865940370140708,-0.5868475198344965,1.9706222113331375,-0.5348202209192381,-0.5863983524746006,-0.5854765877744746,-0.5856191563545645,2.1039834628232548,0.9199180929932933,1.1474693363030872,-0.12637560975137696,-0.13822961455252655,-0.5876962556804138,-0.5844714797068399,-0.5863983524746006,-9.4483
-0.5870465457300424,-0.5874985083195083,-0.5866258168954818,-0.5869649259902538,1.6594600065781273,-0.5400647219808548,-0.5863804121463786,-0.585467116752409,-0.585614603125867,2.1039834628232548,1.151416733929507,1.1703199172126268,-0.12637560975137696,-0.13799427758907215,-0.587675892990998,-0.5844562235302473,-0.5863804121463786,1.8908
-0.5869972012163882,-0.5874453736369711,-0.5865708462897979,-0.58695131368234,1.5925578027302782,-0.5401044530495034,-0.5863582003114373,-0.5854559237263315,-0.585610960542909,2.1039834628232548,1.2999587409008293,1.1703199172126268,-0.12619869306431383,-0.13775894062561775,-0.5876547157940055,-0.5844337879764346,-0.5863582003114373,3.9863
-0.5869929473790043,-0.5874403131910153,-0.586557103638377,-0.5869019690661521,0.5709217957360624,-0.5405017637359895,-0.5863368427778397,-0.58544559170226,-0.5856064073142114,2.1039834628232548,1.4052498532408835,1.1011505912161832,-0.12611023472078228,-0.1375706710548542,-0.5876384256424727,-0.5844059678897069,-0.5863368427778397,0.3305
-0.5870465457300424,-0.5874453736369711,-0.5865983315926397,-0.5868977152199291,0.639398169086214,-0.5388330588527478,-0.5863180481482738,-0.5854361206801943,-0.5856027647312534,2.1039834628232548,1.5198765411980695,0.6429038064897464,-0.12633138057961119,-0.1374294688767816,-0.5876359821197428,-0.5843691735814542,-0.5863180481482738,-4.1502
-0.5869682751221772,-0.5874318791144221,-0.5865888835197879,-0.58695131368234,1.3210135635831253,-0.5386344035095048,-0.5862949820119886,-0.5854240666521108,-0.5855991221482955,2.1039834628232548,1.7076516001299955,0.675635719684492,-0.1262429222360796,-0.1373353340913998,-0.5876294660591298,-0.5843287895845913,-0.5862949820119886,6.323
-0.5869699766571308,-0.5874091071076204,-0.586493543875555,-0.5868730429118351,-0.2437109217053962,-0.541971813275988,-0.5862753330810788,-0.5854128736260332,-0.5855945689195978,2.1039834628232548,1.7044018744404879,0.8590579502286316,-0.1262429222360796,-0.13724119930601805,-0.5876229499985167,-0.5842928926984912,-0.5862753330810788,-0.1293
-0.5869929473790043,-0.5874226016301697,-0.5865390664083869,-0.5868747444503243,0.09552260604075709,-0.5405017637359895,-0.586256538451513,-0.5854034026039677,-0.5855909263366399,2.1039834628232548,1.7439894419308561,0.7163962153609673,-0.12641983892314274,-0.13724119930601805,-0.5876262080288233,-0.5842507138573234,-0.586256538451513,-1.7476
-0.5869878427741435,-0.5874495906752678,-0.586529618335535,-0.5868977152199291,-0.6585045855620616,-0.5422101996878798,-0.5862403067259789,-0.5853939315819022,-0.5855863731079424,2.1039834628232548,1.683958145557402,0.5360619011559549,-0.1265525264384401,-0.13724119930601805,-0.5876270225363999,-0.5842157143933756,-0.5862403067259789,0.3953
-0.5869972012163882,-0.5874453736369711,-0.586534771829818,-0.5868926106044613,-0.36019946487576904,-0.5417731579327449,-0.5862257836031326,-0.5853861825638484,-0.5855827305249843,2.1039834628232548,1.6453159528130723,0.6453741395610484,-0.126773672297269,-0.13728826669870894,-0.5876310950742831,-0.5841816123515803,-0.5862257836031326,-0.7218
-0.587043993427612,-0.5874563379365424,-0.5865751408683669,-0.5869019690661521,-0.2791297355071988,-0.5404223015986922,-0.5862163862883496,-0.5853801555498067,-0.5855790879420263,2.1039834628232548,1.6082099940310555,0.19639110385199238,-0.12717173484316102,-0.1373824014840907,-0.5876376111348961,-0.5841528948427002,-0.5862163862883496,-3.6352
-0.5870559041722871,-0.5875120028420575,-0.5865871656883602,-0.58695131368234,1.9706222113331375,-0.5424883171684199,-0.5862104061789424,-0.585373267533759,-0.5855754453590684,2.1039834628232548,1.6231587322027916,0.04508320323477257,-0.12761402656081883,-0.1376177384475451,-0.587640054657626,-0.5841385360882602,-0.5862104061789424,-0.9602
-0.5870507995674265,-0.5875162198803541,-0.5866069207497779,-0.5869606721440308,-0.3051035322951873,-0.5417731579327449,-0.5862027174668473,-0.5853663795177113,-0.5855718027761103,2.1039834628232548,1.558223304334262,-0.17539402337889035,-0.12796785993494506,-0.13780600801830864,-0.5876473852258157,-0.5841134082679899,-0.5862027174668473,0.4155
